transmission,mileage,tax,mpg,fuel type,engine size,price_cad,car_age
Semi-Auto,10000.0,145.0,60.1,Diesel,1.6,46000.0,7.0
Semi-Auto,9200.0,145.0,45.6,Petrol,1.5,45080.0,7.0
Semi-Auto,3000.0,145.0,60.1,Diesel,1.6,48760.0,7.0
Semi-Auto,100.0,145.0,64.2,Diesel,2.0,57776.0,7.0
Semi-Auto,27573.0,30.0,64.2,Diesel,2.1,34058.4,9.0
Semi-Auto,15566.0,125.0,50.4,Petrol,2.0,33118.16,11.0
Semi-Auto,2616.0,145.0,36.2,Petrol,3.0,65318.16,7.0
Semi-Auto,2456.0,145.0,56.5,Diesel,2.0,55566.16,7.0
Semi-Auto,1000.0,145.0,64.2,Diesel,2.0,58160.560000000005,7.0
Semi-Auto,3325.0,145.0,60.1,Diesel,1.6,50598.16,7.0
Semi-Auto,1000.0,145.0,44.1,Petrol,1.5,63625.36,7.0
Semi-Auto,1000.0,145.0,57.7,Diesel,2.0,65391.76,7.0
Semi-Auto,1000.0,145.0,28.5,Petrol,4.0,111980.56,7.0
Semi-Auto,21603.0,125.0,52.3,Petrol,2.0,34268.16,10.0
Semi-Auto,41045.0,265.0,36.2,Petrol,3.0,52668.16,9.0
Semi-Auto,11470.0,145.0,29.7,Petrol,3.0,77186.16,7.0
Semi-Auto,13193.0,145.0,47.1,Petrol,1.5,46826.16,7.0
Semi-Auto,14658.0,145.0,46.3,Petrol,1.5,44066.16,7.0
Semi-Auto,23185.0,145.0,46.3,Petrol,1.5,41766.16,7.0
Semi-Auto,13977.0,145.0,46.3,Petrol,1.5,36522.16,7.0
Semi-Auto,11784.0,145.0,46.3,Petrol,1.5,37074.16,7.0
Semi-Auto,13347.0,145.0,46.3,Petrol,1.5,36614.16,7.0
Semi-Auto,10201.0,145.0,47.1,Petrol,1.5,47746.16,7.0
Semi-Auto,13359.0,145.0,46.3,Petrol,1.5,36614.16,7.0
Semi-Auto,11761.0,145.0,46.3,Petrol,1.5,37074.16,7.0
Semi-Auto,11056.0,145.0,47.1,Petrol,1.5,47470.16,7.0
Semi-Auto,13865.0,145.0,61.4,Diesel,2.0,37626.16,7.0
Semi-Auto,5437.0,145.0,46.3,Petrol,1.5,41490.16,8.0
Semi-Auto,14731.0,145.0,46.3,Petrol,1.5,34590.16,8.0
Semi-Auto,23077.0,30.0,64.2,Diesel,2.1,33946.16,10.0
Semi-Auto,6330.0,145.0,45.6,Petrol,1.5,45998.16,7.0
Semi-Auto,4979.0,145.0,41.5,Petrol,2.0,57406.16,7.0
Semi-Auto,28984.0,30.0,64.2,Diesel,2.1,33118.16,10.0
Semi-Auto,14642.0,145.0,46.3,Petrol,1.5,45170.16,7.0
Semi-Auto,13469.0,145.0,58.9,Diesel,2.0,44894.16,7.0
Automatic,18500.0,20.0,65.7,Diesel,2.1,32183.440000000002,10.0
Automatic,3000.0,145.0,45.6,Petrol,1.5,53350.8,7.0
Semi-Auto,14730.0,150.0,46.3,Petrol,1.5,36338.16,7.0
Semi-Auto,16884.0,145.0,57.7,Diesel,2.0,52256.0,7.0
Semi-Auto,10998.0,145.0,46.3,Petrol,1.5,40480.0,8.0
Semi-Auto,6040.0,145.0,44.1,Petrol,2.0,52180.560000000005,7.0
Semi-Auto,1999.0,145.0,43.5,Petrol,2.0,51520.0,7.0
Semi-Auto,3615.0,145.0,28.8,Petrol,3.0,76176.0,7.0
Semi-Auto,4000.0,145.0,47.1,Petrol,1.5,52808.0,7.0
Semi-Auto,10648.0,145.0,44.1,Petrol,2.0,51520.0,7.0
Semi-Auto,100.0,145.0,64.2,Diesel,2.0,56120.0,6.0
Semi-Auto,7075.0,145.0,57.7,Diesel,2.0,52603.76,7.0
Semi-Auto,3762.0,145.0,60.1,Diesel,1.6,48923.76,7.0
Semi-Auto,7411.0,145.0,29.4,Petrol,3.0,69734.16,7.0
Semi-Auto,6565.0,145.0,57.7,Diesel,2.0,53266.16,7.0
Semi-Auto,8942.0,145.0,46.3,Petrol,1.5,42686.16,8.0
Semi-Auto,8947.0,145.0,57.7,Diesel,2.0,56670.16,7.0
Semi-Auto,12546.0,145.0,61.4,Diesel,2.0,44710.16,7.0
Semi-Auto,9914.0,145.0,57.7,Diesel,2.0,56486.16,7.0
Semi-Auto,6449.0,145.0,54.3,Diesel,2.0,52898.16,8.0
Semi-Auto,14.0,145.0,42.8,Petrol,2.0,57030.8,7.0
Semi-Auto,21.0,145.0,61.4,Diesel,2.0,55190.8,7.0
Semi-Auto,22.0,145.0,61.4,Diesel,2.0,55190.8,7.0
Semi-Auto,13.0,145.0,55.4,Diesel,2.0,55190.8,7.0
Automatic,14.0,145.0,42.8,Petrol,2.0,55190.8,7.0
Automatic,8962.0,145.0,54.3,Diesel,2.0,52208.16,8.0
Automatic,11891.0,260.0,36.2,Petrol,3.0,58870.8,10.0
Semi-Auto,10271.0,145.0,49.6,Petrol,2.0,41628.16,10.0
Semi-Auto,328.0,145.0,44.1,Petrol,1.5,73590.8,6.0
Automatic,6959.0,145.0,57.7,Diesel,2.0,57030.8,7.0
Semi-Auto,1000.0,145.0,46.3,Diesel,2.0,72328.56,6.0
Semi-Auto,27416.0,300.0,34.5,Petrol,4.0,66974.16,10.0
Semi-Auto,4378.0,145.0,55.4,Diesel,2.0,60534.16,7.0
Semi-Auto,2838.0,145.0,42.2,Petrol,2.0,61270.16,7.0
Semi-Auto,6033.0,145.0,44.1,Petrol,2.0,62742.16,7.0
Semi-Auto,1126.0,145.0,56.5,Diesel,2.0,56118.16,7.0
Semi-Auto,4000.0,145.0,46.3,Petrol,1.5,48942.16,7.0
Automatic,3000.0,145.0,47.1,Petrol,1.5,52423.44,7.0
Manual,23000.0,125.0,52.3,Petrol,2.0,26663.440000000002,12.0
Automatic,7100.0,300.0,34.5,Petrol,4.0,79103.44,9.0
Automatic,18900.0,300.0,34.5,Petrol,4.0,66223.44,10.0
Semi-Auto,41000.0,30.0,64.2,Diesel,2.1,30718.800000000003,10.0
Semi-Auto,41590.0,125.0,52.3,Petrol,2.0,26661.600000000002,11.0
Semi-Auto,10545.0,145.0,47.1,Petrol,1.5,45492.16,7.0
Semi-Auto,37.0,145.0,44.1,Petrol,2.0,58870.8,7.0
Semi-Auto,999.0,145.0,64.2,Diesel,2.0,56120.0,6.0
Semi-Auto,7011.0,150.0,29.1,Petrol,3.0,71760.0,8.0
Semi-Auto,41758.0,0.0,134.5,Hybrid,2.0,32200.0,10.0
Semi-Auto,41650.0,145.0,65.7,Diesel,2.1,29438.16,8.0
Semi-Auto,13624.0,145.0,46.3,Petrol,1.5,47102.16,7.0
Semi-Auto,13109.0,145.0,57.7,Diesel,2.0,55198.16,7.0
Semi-Auto,2230.0,145.0,61.4,Diesel,2.0,55750.16,7.0
Semi-Auto,13440.0,145.0,64.2,Diesel,2.0,46550.16,8.0
Semi-Auto,13633.0,145.0,46.3,Petrol,1.5,36614.16,7.0
Semi-Auto,14017.0,145.0,46.3,Petrol,1.5,36522.16,7.0
Semi-Auto,4535.0,145.0,46.3,Petrol,1.5,38822.16,7.0
Semi-Auto,199.0,145.0,64.2,Diesel,2.0,56120.0,6.0
Semi-Auto,6605.0,145.0,57.7,Diesel,2.0,55108.0,7.0
Semi-Auto,7610.0,145.0,57.7,Diesel,2.0,54280.0,7.0
Semi-Auto,7098.0,145.0,57.7,Diesel,2.0,56120.0,7.0
Semi-Auto,3180.0,145.0,57.7,Diesel,2.0,56120.0,7.0
Semi-Auto,43348.0,30.0,62.8,Diesel,2.1,28060.0,11.0
Semi-Auto,39802.0,145.0,53.3,Diesel,2.1,20230.8,12.0
Automatic,27500.0,200.0,42.8,Petrol,2.0,44143.44,10.0
Automatic,9000.0,145.0,29.4,Petrol,3.0,73583.44,8.0
Automatic,7264.0,145.0,55.4,Diesel,2.0,56670.16,7.0
Automatic,4542.0,145.0,56.5,Diesel,2.0,54646.16,7.0
Automatic,1864.0,145.0,45.6,Petrol,1.5,52438.16,7.0
Semi-Auto,13237.0,145.0,47.1,Petrol,1.5,48390.16,7.0
Semi-Auto,6812.0,145.0,58.9,Diesel,2.0,44526.16,8.0
Semi-Auto,13197.0,145.0,47.1,Petrol,1.5,46826.16,7.0
Semi-Auto,14074.0,145.0,46.3,Petrol,1.5,36522.16,7.0
Semi-Auto,14401.0,145.0,46.3,Petrol,1.5,36430.16,7.0
Semi-Auto,10544.0,145.0,44.1,Petrol,1.5,46642.16,7.0
Semi-Auto,5000.0,145.0,44.1,Petrol,1.5,45722.16,7.0
Semi-Auto,6600.0,145.0,47.1,Petrol,2.0,47838.16,9.0
Automatic,12000.0,145.0,44.1,Petrol,1.5,42303.44,8.0
Semi-Auto,24137.0,125.0,51.4,Petrol,2.0,36798.16,10.0
Semi-Auto,14184.0,145.0,46.3,Petrol,1.5,37350.16,7.0
Semi-Auto,14012.0,145.0,46.3,Petrol,1.5,37442.16,7.0
Semi-Auto,11561.0,145.0,57.7,Diesel,2.0,54002.16,7.0
Semi-Auto,10299.0,145.0,61.4,Diesel,2.0,48482.16,7.0
Semi-Auto,3076.0,145.0,28.0,Petrol,3.0,77462.16,7.0
Semi-Auto,10977.0,145.0,47.1,Petrol,1.5,47562.16,7.0
Semi-Auto,9728.0,145.0,46.3,Petrol,1.5,46642.16,7.0
Semi-Auto,14422.0,145.0,46.3,Petrol,1.5,36430.16,7.0
Semi-Auto,15175.0,145.0,61.4,Diesel,2.0,46918.16,7.0
Semi-Auto,9252.0,145.0,54.3,Diesel,2.0,51886.16,8.0
Manual,551.0,145.0,47.1,Petrol,1.6,43937.36,7.0
Semi-Auto,5088.0,145.0,47.1,Petrol,1.5,53542.16,7.0
Semi-Auto,1000.0,145.0,44.1,Petrol,1.5,63625.36,7.0
Semi-Auto,1000.0,145.0,55.4,Diesel,2.0,68078.16,7.0
Semi-Auto,1000.0,145.0,61.4,Diesel,2.0,62171.76,7.0
Semi-Auto,19039.0,30.0,64.2,Diesel,2.1,32658.16,11.0
Semi-Auto,31727.0,145.0,64.2,Diesel,2.1,34958.16,9.0
Semi-Auto,13157.0,145.0,45.6,Petrol,1.5,46274.16,7.0
Semi-Auto,13334.0,145.0,46.3,Petrol,1.5,37534.16,7.0
Semi-Auto,438.0,145.0,44.1,Petrol,2.0,55842.16,7.0
Semi-Auto,45557.0,30.0,61.4,Diesel,2.1,32842.16,10.0
Semi-Auto,44998.0,30.0,65.7,Diesel,2.1,41306.16,9.0
Semi-Auto,66500.0,125.0,60.1,Diesel,2.1,31830.16,10.0
Semi-Auto,21040.0,30.0,64.2,Diesel,1.6,33118.16,10.0
Semi-Auto,15195.0,145.0,61.4,Diesel,2.0,47838.16,7.0
Semi-Auto,3251.0,145.0,61.4,Diesel,2.0,51150.16,7.0
Automatic,3070.0,145.0,60.1,Diesel,1.6,48923.76,7.0
Automatic,9136.0,145.0,46.3,Petrol,1.5,42686.16,8.0
Semi-Auto,14005.0,145.0,61.4,Diesel,2.0,37626.16,7.0
Automatic,9366.0,145.0,65.7,Diesel,2.1,48206.16,8.0
Semi-Auto,13053.0,145.0,61.4,Diesel,2.0,36062.16,8.0
Semi-Auto,15458.0,145.0,61.4,Diesel,2.0,42851.76,7.0
Automatic,6612.0,145.0,45.6,Petrol,1.5,46734.16,7.0
Semi-Auto,1000.0,145.0,46.3,Petrol,1.5,50230.16,7.0
Semi-Auto,5234.0,145.0,57.7,Diesel,2.0,52806.16,8.0
Semi-Auto,1000.0,145.0,64.2,Diesel,2.0,58160.560000000005,7.0
Semi-Auto,5500.0,145.0,43.5,Petrol,2.0,49126.16,7.0
Automatic,30385.0,30.0,65.7,Diesel,2.1,45630.16,10.0
Semi-Auto,3780.0,145.0,42.2,Petrol,2.0,50046.16,7.0
Semi-Auto,10037.0,145.0,64.2,Diesel,2.1,38086.16,7.0
Semi-Auto,7978.0,20.0,67.3,Diesel,2.1,43606.16,9.0
Semi-Auto,2684.0,145.0,44.1,Petrol,1.5,39466.16,8.0
Semi-Auto,8473.0,145.0,54.3,Diesel,2.0,56762.16,7.0
Semi-Auto,9962.0,145.0,29.7,Petrol,3.0,86478.16,7.0
Semi-Auto,10452.0,145.0,57.7,Diesel,2.0,51886.16,7.0
Semi-Auto,1211.0,145.0,58.9,Diesel,1.6,50598.16,7.0
Semi-Auto,2905.0,145.0,61.4,Diesel,2.0,53910.16,7.0
Automatic,17000.0,30.0,64.2,Diesel,2.1,36430.16,10.0
Semi-Auto,15000.0,30.0,64.2,Diesel,2.1,37534.16,10.0
Semi-Auto,3640.0,145.0,47.9,Petrol,2.0,43790.16,8.0
Semi-Auto,3358.0,145.0,57.7,Diesel,2.0,58326.16,7.0
Semi-Auto,7031.0,145.0,61.4,Diesel,2.0,56670.16,7.0
Semi-Auto,4885.0,145.0,64.2,Diesel,2.0,57406.16,7.0
Semi-Auto,3435.0,145.0,44.1,Petrol,1.5,64030.16,7.0
Semi-Auto,1282.0,145.0,28.0,Petrol,4.0,125854.16,7.0
Automatic,1000.0,145.0,51.4,Diesel,2.0,58013.36,7.0
Automatic,1000.0,145.0,44.1,Petrol,1.5,64490.16,7.0
Automatic,1000.0,145.0,54.3,Diesel,2.0,70451.76000000001,7.0
Automatic,1000.0,145.0,46.3,Petrol,1.5,59411.76,7.0
Automatic,1000.0,145.0,64.2,Diesel,2.0,59006.96,7.0
Automatic,1000.0,145.0,64.2,Diesel,2.0,59006.96,7.0
Automatic,7478.0,145.0,55.4,Diesel,2.0,55750.16,7.0
Automatic,544.0,145.0,28.0,Petrol,4.0,124566.16,7.0
Semi-Auto,1273.0,145.0,44.1,Petrol,1.5,65134.16,7.0
Automatic,1446.0,145.0,45.6,Petrol,1.5,45722.16,7.0
Automatic,428.0,145.0,44.1,Petrol,1.5,45611.76,7.0
Automatic,8628.0,145.0,29.4,Petrol,3.0,72310.16,7.0
Automatic,3400.0,145.0,42.2,Petrol,1.6,46182.16,7.0
Automatic,754.0,145.0,46.3,Petrol,1.5,50046.16,7.0
Automatic,3816.0,145.0,44.1,Petrol,1.5,43054.16,7.0
Automatic,3435.0,145.0,57.7,Diesel,2.0,57406.16,7.0
Semi-Auto,1000.0,145.0,64.2,Diesel,2.0,59006.96,7.0
Semi-Auto,1000.0,145.0,53.3,Diesel,2.0,56890.96,7.0
Semi-Auto,1000.0,145.0,45.6,Petrol,1.5,47470.16,7.0
Semi-Auto,22000.0,300.0,34.5,Petrol,4.0,70562.16,10.0
Semi-Auto,1000.0,145.0,29.1,Petrol,3.0,91078.16,7.0
Semi-Auto,1000.0,145.0,29.1,Petrol,3.0,91390.96,7.0
Semi-Auto,31122.0,145.0,64.2,Diesel,2.1,33854.16,8.0
Semi-Auto,4631.0,145.0,61.4,Diesel,2.0,57590.16,7.0
Semi-Auto,2983.0,145.0,57.7,Diesel,2.0,61822.16,7.0
Semi-Auto,10745.0,30.0,64.2,Diesel,2.1,37442.16,9.0
Semi-Auto,3353.0,145.0,55.4,Diesel,2.0,63294.16,7.0
Semi-Auto,2671.0,145.0,60.1,Diesel,1.6,55382.16,7.0
Semi-Auto,1000.0,145.0,45.6,Petrol,1.5,57994.96,7.0
Semi-Auto,38500.0,125.0,52.3,Petrol,2.0,36430.16,10.0
Semi-Auto,17788.0,145.0,36.2,Petrol,3.0,55198.16,8.0
Semi-Auto,7466.0,145.0,47.1,Petrol,2.0,49310.16,8.0
Semi-Auto,1000.0,145.0,42.8,Petrol,2.0,66624.56,6.0
Semi-Auto,38085.0,20.0,65.7,Diesel,2.1,26770.16,9.0
Semi-Auto,10662.0,145.0,47.1,Petrol,1.5,47654.16,7.0
Semi-Auto,1000.0,145.0,46.3,Petrol,1.5,67728.56,6.0
Semi-Auto,9458.0,160.0,43.5,Petrol,2.0,46918.16,10.0
Semi-Auto,35431.0,30.0,61.4,Diesel,2.1,33670.16,9.0
Semi-Auto,2883.0,145.0,42.2,Petrol,2.0,47838.16,9.0
Semi-Auto,28500.0,20.0,64.2,Diesel,2.1,34958.16,10.0
Semi-Auto,21086.0,30.0,64.2,Diesel,2.1,36430.16,10.0
Semi-Auto,970.0,145.0,60.1,Diesel,1.6,52622.16,7.0
Semi-Auto,3723.0,145.0,54.3,Diesel,2.0,59982.16,7.0
Semi-Auto,13701.0,145.0,47.1,Petrol,1.5,47838.16,7.0
Automatic,11501.0,145.0,31.7,Petrol,4.0,86662.16,8.0
Automatic,650.0,145.0,46.3,Petrol,1.5,48371.76,7.0
Semi-Auto,13000.0,145.0,42.2,Petrol,2.0,47102.16,9.0
Semi-Auto,1825.0,145.0,64.2,Diesel,2.0,58160.560000000005,7.0
Semi-Auto,9000.0,20.0,65.7,Diesel,2.1,29438.16,10.0
Semi-Auto,2292.0,145.0,44.1,Petrol,1.5,64250.96000000001,7.0
Semi-Auto,2392.0,150.0,46.3,Petrol,1.5,53358.16,7.0
Automatic,1734.0,145.0,55.4,Diesel,2.0,61822.16,7.0
Automatic,1935.0,145.0,44.1,Petrol,2.0,57222.16,7.0
Semi-Auto,14111.0,145.0,61.4,Diesel,2.0,37534.16,7.0
Semi-Auto,4133.0,145.0,57.7,Diesel,2.0,54002.16,7.0
Semi-Auto,14144.0,145.0,46.3,Petrol,1.5,37350.16,7.0
Semi-Auto,13873.0,145.0,61.4,Diesel,2.0,47378.16,7.0
Semi-Auto,13789.0,145.0,61.4,Diesel,2.0,47378.16,7.0
Semi-Auto,38395.0,30.0,64.2,Diesel,2.1,31554.16,10.0
Semi-Auto,6071.0,145.0,30.4,Petrol,3.0,77370.16,7.0
Semi-Auto,6362.0,145.0,64.2,Diesel,2.0,55474.16,7.0
Semi-Auto,4699.0,145.0,54.3,Diesel,2.0,53726.16,8.0
Semi-Auto,15020.0,145.0,46.3,Petrol,1.5,36246.16,7.0
Semi-Auto,2373.0,145.0,54.3,Diesel,2.0,60718.16,7.0
Semi-Auto,8751.0,145.0,29.1,Petrol,3.0,79118.16,7.0
Semi-Auto,7400.0,145.0,30.4,Petrol,3.0,76726.16,7.0
Automatic,639.0,145.0,31.7,Petrol,4.0,93470.16,8.0
Automatic,22000.0,30.0,64.2,Diesel,2.1,33026.16,10.0
Semi-Auto,5661.0,145.0,46.3,Petrol,1.5,48390.16,7.0
Semi-Auto,2270.0,145.0,28.0,Petrol,4.0,123646.16,7.0
Semi-Auto,1000.0,145.0,57.7,Diesel,2.0,62558.16,7.0
Semi-Auto,13716.0,30.0,65.7,Diesel,2.1,44691.76,9.0
Semi-Auto,1000.0,145.0,54.3,Diesel,2.0,73929.36,6.0
Automatic,138.0,145.0,45.6,Petrol,1.5,50230.16,7.0
Semi-Auto,10597.0,145.0,46.3,Petrol,1.5,49126.16,7.0
Semi-Auto,6718.0,145.0,46.3,Petrol,1.5,49126.16,7.0
Semi-Auto,13793.0,145.0,61.4,Diesel,2.0,37534.16,7.0
Semi-Auto,15536.0,145.0,61.4,Diesel,2.0,38270.16,7.0
Semi-Auto,14333.0,145.0,61.4,Diesel,2.0,44710.16,7.0
Semi-Auto,14344.0,145.0,61.4,Diesel,2.0,47838.16,7.0
Semi-Auto,8069.0,145.0,65.7,Diesel,2.1,48187.76,8.0
Automatic,7621.0,145.0,57.7,Diesel,2.0,54830.16,7.0
Semi-Auto,8205.0,145.0,57.7,Diesel,2.0,53542.16,7.0
Semi-Auto,25241.0,145.0,64.2,Diesel,2.1,35878.16,9.0
Semi-Auto,9304.0,145.0,60.1,Diesel,1.6,45078.16,8.0
Semi-Auto,12946.0,145.0,61.4,Diesel,2.0,43790.16,7.0
Semi-Auto,9551.0,145.0,29.1,Petrol,3.0,79486.16,7.0
Semi-Auto,8116.0,145.0,30.4,Petrol,3.0,76358.16,7.0
Semi-Auto,4279.0,145.0,56.5,Diesel,2.0,54646.16,7.0
Semi-Auto,1362.0,145.0,56.5,Diesel,2.0,60166.16,7.0
Semi-Auto,1000.0,145.0,64.2,Diesel,2.0,59006.96,7.0
Semi-Auto,5426.0,145.0,45.6,Petrol,1.5,50966.16,7.0
Semi-Auto,1000.0,145.0,64.2,Diesel,2.0,60644.560000000005,7.0
Semi-Auto,9053.0,145.0,44.1,Petrol,2.0,54370.16,7.0
Semi-Auto,9272.0,20.0,67.3,Diesel,2.1,38822.16,10.0
Semi-Auto,19372.0,145.0,64.2,Diesel,1.6,31270.800000000003,9.0
Manual,57138.0,20.0,68.9,Diesel,2.1,25741.600000000002,10.0
Automatic,1988.0,145.0,44.1,Petrol,2.0,54278.16,8.0
Semi-Auto,11267.0,145.0,29.4,Petrol,3.0,73782.16,7.0
Semi-Auto,7430.0,145.0,61.4,Diesel,2.0,52254.16,7.0
Semi-Auto,14251.0,145.0,46.3,Petrol,1.5,36430.16,7.0
Semi-Auto,11381.0,145.0,46.3,Petrol,1.5,37166.16,7.0
Semi-Auto,14301.0,145.0,46.3,Petrol,1.5,36430.16,7.0
Semi-Auto,9612.0,145.0,47.1,Petrol,1.5,47930.16,7.0
Semi-Auto,1000.0,145.0,61.4,Diesel,2.0,58878.16,7.0
Semi-Auto,15207.0,145.0,46.3,Petrol,1.5,43882.16,7.0
Semi-Auto,13898.0,145.0,46.3,Petrol,1.5,37442.16,7.0
Semi-Auto,14234.0,145.0,46.3,Petrol,1.5,45262.16,7.0
Semi-Auto,14855.0,145.0,61.4,Diesel,2.0,37350.16,7.0
Semi-Auto,10387.0,145.0,30.4,Petrol,3.0,75162.16,7.0
Semi-Auto,14005.0,145.0,46.3,Petrol,1.5,37442.16,7.0
Semi-Auto,14123.0,145.0,46.3,Petrol,1.5,37350.16,7.0
Automatic,2019.0,145.0,45.6,Petrol,1.5,49494.16,7.0
Automatic,18257.0,145.0,67.3,Diesel,2.1,46734.16,8.0
Semi-Auto,1000.0,145.0,51.4,Diesel,2.0,59062.16,7.0
Semi-Auto,3061.0,145.0,45.6,Petrol,1.5,52254.16,7.0
Automatic,2486.0,145.0,44.1,Petrol,1.5,69918.16,7.0
Automatic,2286.0,145.0,44.1,Petrol,2.0,61270.16,7.0
Semi-Auto,1724.0,145.0,30.4,Petrol,3.0,85742.16,7.0
Automatic,1000.0,145.0,44.1,Petrol,2.0,62006.16,7.0
Semi-Auto,262.0,145.0,28.5,Petrol,4.0,123094.16,7.0
Semi-Auto,13244.0,145.0,61.4,Diesel,2.0,47562.16,7.0
Semi-Auto,15144.0,145.0,61.4,Diesel,2.0,47010.16,7.0
Semi-Auto,13321.0,145.0,64.2,Diesel,2.0,52990.16,7.0
Semi-Auto,11403.0,145.0,61.4,Diesel,2.0,44710.16,7.0
Semi-Auto,9693.0,145.0,47.1,Petrol,1.5,47930.16,7.0
Semi-Auto,7133.0,145.0,56.5,Diesel,2.0,52162.16,7.0
Semi-Auto,6750.0,145.0,54.3,Diesel,2.0,57314.16,7.0
Semi-Auto,1303.0,145.0,46.3,Petrol,1.5,59798.16,7.0
Semi-Auto,5669.0,145.0,55.4,Diesel,2.0,62190.16,7.0
Semi-Auto,41005.0,30.0,61.4,Diesel,2.1,33210.16,9.0
Semi-Auto,3462.0,145.0,60.1,Diesel,1.6,50598.16,7.0
Semi-Auto,901.0,145.0,61.4,Diesel,2.0,52622.16,7.0
Semi-Auto,3784.0,145.0,55.4,Diesel,2.0,58142.16,7.0
Semi-Auto,2273.0,145.0,64.2,Diesel,2.0,58510.16,7.0
Semi-Auto,2498.0,145.0,45.6,Petrol,1.5,49310.16,7.0
Semi-Auto,10104.0,145.0,30.4,Petrol,3.0,77278.16,7.0
Semi-Auto,13004.0,145.0,61.4,Diesel,2.0,37902.16,7.0
Semi-Auto,3414.0,145.0,44.1,Petrol,2.0,63294.16,7.0
Semi-Auto,15251.0,145.0,61.4,Diesel,2.0,47286.16,7.0
Semi-Auto,8959.0,145.0,57.7,Diesel,2.0,54830.16,7.0
Semi-Auto,16961.0,145.0,46.3,Petrol,1.5,41490.16,8.0
Semi-Auto,16226.0,145.0,61.4,Diesel,2.0,46918.16,7.0
Semi-Auto,3820.0,145.0,64.2,Diesel,2.0,53542.16,7.0
Semi-Auto,6550.0,145.0,60.1,Diesel,1.6,46090.16,8.0
Semi-Auto,20100.0,30.0,61.4,Diesel,2.1,30891.760000000002,11.0
Semi-Auto,17800.0,145.0,67.3,Diesel,2.1,42134.16,9.0
Semi-Auto,7580.0,145.0,28.0,Petrol,4.0,114814.16,7.0
Automatic,5905.0,145.0,49.6,Petrol,2.0,43790.16,8.0
Automatic,8351.0,145.0,54.3,Diesel,2.0,55474.16,7.0
Automatic,883.0,145.0,28.0,Petrol,4.0,123572.56000000001,7.0
Automatic,10709.0,145.0,34.0,Petrol,3.0,65318.16,9.0
Automatic,118.0,145.0,64.2,Diesel,2.0,58031.76,7.0
Automatic,5428.0,145.0,43.5,Petrol,2.0,62006.16,7.0
Automatic,23.0,145.0,64.2,Diesel,2.0,59005.12,7.0
Semi-Auto,12030.0,145.0,44.1,Petrol,1.5,52990.16,7.0
Automatic,9273.0,145.0,54.3,Diesel,2.0,51794.16,8.0
Semi-Auto,4405.0,145.0,61.4,Diesel,2.0,55014.16,7.0
Automatic,30385.0,30.0,65.7,Diesel,2.1,41490.16,10.0
Semi-Auto,27560.0,20.0,64.2,Diesel,2.1,34774.16,9.0
Semi-Auto,8639.0,145.0,45.6,Petrol,1.5,46715.76,7.0
Automatic,7299.0,145.0,57.7,Diesel,2.0,50506.16,8.0
Automatic,8761.0,145.0,57.7,Diesel,2.0,50138.16,8.0
Automatic,796.0,145.0,45.6,Petrol,1.5,49494.16,7.0
Semi-Auto,9026.0,145.0,29.1,Petrol,3.0,81694.16,7.0
Semi-Auto,20001.0,145.0,67.3,Diesel,2.1,41766.16,8.0
Semi-Auto,31475.0,20.0,65.7,Diesel,2.1,27414.16,9.0
Semi-Auto,1000.0,145.0,44.1,Petrol,2.0,71942.16,6.0
Semi-Auto,14133.0,145.0,46.3,Petrol,1.5,36430.16,7.0
Semi-Auto,14923.0,145.0,61.4,Diesel,2.0,47010.16,7.0
Semi-Auto,11738.0,145.0,47.1,Petrol,1.5,47286.16,7.0
Semi-Auto,18542.0,145.0,46.3,Petrol,1.5,44066.16,7.0
Semi-Auto,19758.0,145.0,47.1,Petrol,2.0,43514.16,9.0
Semi-Auto,13276.0,145.0,61.4,Diesel,2.0,37810.16,7.0
Semi-Auto,14354.0,145.0,46.3,Petrol,1.5,37350.16,7.0
Semi-Auto,13158.0,145.0,61.4,Diesel,2.0,47562.16,7.0
Semi-Auto,9970.0,145.0,64.2,Diesel,2.0,54186.16,7.0
Semi-Auto,14708.0,145.0,47.1,Petrol,1.5,46366.16,7.0
Semi-Auto,1000.0,145.0,57.7,Diesel,2.0,68538.16,6.0
Semi-Auto,1000.0,145.0,29.1,Petrol,3.0,98750.96,6.0
Semi-Auto,5000.0,145.0,30.4,Petrol,3.0,69918.16,8.0
Semi-Auto,4900.0,145.0,64.2,Diesel,2.0,52233.920000000006,7.0
Semi-Auto,25199.0,30.0,62.8,Diesel,2.1,34682.16,10.0
Semi-Auto,7800.0,145.0,57.7,Diesel,2.0,52971.76,8.0
Semi-Auto,2800.0,145.0,42.2,Petrol,2.0,47838.16,9.0
Semi-Auto,12781.0,145.0,61.4,Diesel,2.0,48758.16,7.0
Semi-Auto,13965.0,145.0,61.4,Diesel,2.0,38270.16,7.0
Semi-Auto,10000.0,30.0,65.7,Diesel,2.1,44158.16,10.0
Semi-Auto,12000.0,145.0,48.7,Petrol,2.0,42318.16,9.0
Semi-Auto,5005.0,145.0,56.5,Diesel,2.0,52070.16,7.0
Semi-Auto,14301.0,150.0,46.3,Petrol,1.5,36430.16,7.0
Semi-Auto,17500.0,145.0,42.2,Petrol,2.0,47102.16,9.0
Automatic,386.0,145.0,45.6,Petrol,1.5,50230.16,7.0
Automatic,3817.0,145.0,60.1,Diesel,1.6,51518.16,7.0
